time,open,high,low,close,volume,bid,ask,spread,MACD_15_30_9,MACDh_15_30_9,MACDs_15_30_9,EMA_10,EMA_50,EMA_100
2022-07-20 21:25:00,1.01806,1.01811,1.01802,1.01811,27,1.01795,1.01827,-0.000320000000000098,5.4230502866126074e-05,3.9263851649121464e-05,1.496665121700461e-05,1.0179541789730226,1.0180280863899667,1.018864354568675
2022-07-20 21:30:00,1.01812,1.01812,1.01789,1.018,30,1.01786,1.01814,-0.000280000000000058,5.657483421184217e-05,3.328654639587005e-05,2.3288287815972123e-05,1.0179625100688368,1.018026984962909,1.018847238636622
2022-07-20 21:35:00,1.018,1.01803,1.01798,1.018,49,1.01788,1.01812,-0.00024000000000001798,5.803753419098001e-05,2.779939710000631e-05,3.0238137090973702e-05,1.0179693264199574,1.0180259267290694,1.0188304616339166
2022-07-20 21:40:00,1.01798,1.01798,1.01796,1.01798,21,1.01784,1.01812,-0.00027999999999983594,5.755710284960358e-05,2.18551726069039e-05,3.570193024269968e-05,1.0179712670708743,1.0180241256808706,1.0188136208094827
2022-07-20 21:45:00,1.01796,1.01798,1.01792,1.01796,28,1.0178,1.01812,-0.00031999999999987594,5.548999894644524e-05,1.5830454962996445e-05,3.9659543983448796e-05,1.0179692185125335,1.0180216109482876,1.0187967174271166
2022-07-20 21:50:00,1.01791,1.01792,1.01789,1.01792,12,1.01778,1.01805,-0.00026999999999999247,5.093111955023488e-05,9.01726045342887e-06,4.191385909680601e-05,1.0179602696920729,1.0180176262052174,1.0187793566859855
2022-07-20 21:55:00,1.01794,1.01798,1.01794,1.01796,13,1.0178,1.01813,-0.00032999999999994145,4.9208076177142956e-05,5.835373664269551e-06,4.3372702512873406e-05,1.0179602206571505,1.0180153663540326,1.0187631318011146
2022-07-20 22:00:00,1.01798,1.01815,1.01784,1.01806,175,1.01796,1.01816,-0.00019999999999997797,5.344922957606357e-05,8.061221650552136e-06,4.5388007925511436e-05,1.0179783623558505,1.0180171166930903,1.0187492083991123
2022-07-20 22:05:00,1.01804,1.01846,1.01801,1.01845,155,1.01834,1.01856,-0.00021999999999988695,8.007848635349646e-05,2.775238274238801e-05,5.232610361110845e-05,1.0180641146547869,1.0180340925090474,1.018743283480318
2022-07-20 22:10:00,1.01846,1.01875,1.01846,1.01874,283,1.01864,1.01885,-0.00021000000000004349,0.00011877034987395341,5.315539701027596e-05,6.561495286367745e-05,1.018187002899371,1.0180617751557515,1.0187432184609058
2022-07-20 22:15:00,1.01874,1.01876,1.01863,1.01872,165,1.01862,1.01881,-0.00018999999999991246,0.00014827400953087988,6.612724533376194e-05,8.214676419711794e-05,1.0182839114631217,1.0180875878947415,1.0187427586894027
2022-07-20 22:20:00,1.01871,1.01872,1.01862,1.01869,85,1.0186,1.01878,-0.000180000000000069,0.00016941390828617564,6.981371527124615e-05,9.960019301492949e-05,1.018357745742554,1.0181112118988693,1.0187417139628798
2022-07-20 22:25:00,1.01868,1.01874,1.01864,1.01872,89,1.01863,1.0188,-0.00017000000000000348,0.0001871662132488794,7.00528161871599e-05,0.00011711339706171948,1.0184236101529989,1.0181350859420508,1.018741283983417
2022-07-20 22:30:00,1.01872,1.01872,1.01856,1.01861,45,1.01853,1.01869,-0.00016000000000016001,0.0001935347030912471,6.113704482362209e-05,0.000132397658267625,1.01845749921609,1.0181537100227547,1.018738684300577
2022-07-20 22:35:00,1.01861,1.01863,1.01842,1.01844,88,1.01837,1.01851,-0.000140000000000029,0.00018690459838088813,4.360555209061048e-05,0.00014329904629027765,1.0184543175404372,1.0181649370806858,1.0187327697599715
2022-07-20 22:40:00,1.01844,1.01845,1.01836,1.01838,90,1.01829,1.01848,-0.0001900000000001345,0.00017634120945753118,2.6433730533802826e-05,0.00014990747892372835,1.0184408052603577,1.0181733709206588,1.01872578422017
2022-07-20 22:45:00,1.0184,1.01857,1.01819,1.01824,112,1.01814,1.01833,-0.00018999999999991246,0.00015780471602888646,6.317789684126481e-06,0.00015148692634475998,1.01840429521302,1.0181759838257312,1.0187161647306617
2022-07-20 22:50:00,1.0182,1.01828,1.01818,1.01826,99,1.01818,1.01834,-0.00015999999999993797,0.00014256875797213908,-7.134534698096729e-06,0.0001497032926702358,1.0183780597197434,1.0181792785776633,1.0187071317656982
2022-07-20 22:55:00,1.01825,1.01833,1.01818,1.01818,150,1.01809,1.01826,-0.00017000000000000348,0.00012410893135328394,-2.0475489053561506e-05,0.00014458442040684544,1.0183420488616082,1.0181793068687355,1.018696693512912
2022-07-20 23:00:00,1.0182,1.0182,1.01806,1.01816,94,1.01806,1.01826,-0.00019999999999997797,0.00010678811415032463,-3.0237045005216637e-05,0.00013702515915554127,1.0183089490685884,1.0181785497366282,1.0186860659185968
2022-07-20 23:05:00,1.01819,1.01836,1.01806,1.01818,142,1.01809,1.01828,-0.0001900000000001345,9.295867011593906e-05,-3.525319123168176e-05,0.00012821186134762082,1.0182855037833904,1.0181786066097016,1.0186760448112977
2022-07-20 23:10:00,1.01813,1.01849,1.01812,1.01831,148,1.0182,1.01842,-0.000220000000000109,8.875183753853655e-05,-3.156801904726742e-05,0.00012031985658580397,1.0182899576409559,1.018183759291674,1.0186687963991927
2022-07-20 23:15:00,1.0183,1.01832,1.01794,1.01794,98,1.01786,1.01803,-0.00017000000000000348,6.221356863411742e-05,-4.648503036134923e-05,0.00010869859899546665,1.018226328978964,1.0181742001037652,1.0186543647873274
2022-07-20 23:20:00,1.0179,1.01796,1.01768,1.01774,190,1.01766,1.01783,-0.00017000000000000348,2.7892214904845503e-05,-6.464510727249693e-05,9.253732217734243e-05,1.0181379055282431,1.0181571726487157,1.018636258553915
2022-07-20 23:25:00,1.01776,1.01796,1.01776,1.01786,154,1.01777,1.01794,-0.00017000000000000348,6.83165346582193e-06,-6.85645349692164e-05,7.539618843503833e-05,1.0180873772503807,1.0181455188193544,1.0186208870974018
2022-07-20 23:30:00,1.01785,1.01786,1.01768,1.01776,136,1.01767,1.01784,-0.00017000000000000348,-1.651091620780143e-05,-7.352568371427182e-05,5.701476750647038e-05,1.0180278541139478,1.0181304004342817,1.0186038398281463
2022-07-20 23:35:00,1.01776,1.01791,1.01776,1.01784,144,1.01776,1.01793,-0.00017000000000000348,-3.064607673741726e-05,-7.012867539511012e-05,3.9482598657692855e-05,1.0179936988205027,1.018119012181957,1.018588714286995
2022-07-20 23:40:00,1.01787,1.01794,1.01784,1.01792,233,1.01784,1.01801,-0.00017000000000000348,-3.713053413267886e-05,-6.129050623229738e-05,2.4159972099618514e-05,1.0179802990349567,1.0181112077826646,1.0185754724199256
2022-07-20 23:45:00,1.01792,1.01794,1.01782,1.01791,126,1.01783,1.01799,-0.00015999999999993797,-4.2743775192866096e-05,-5.3522997833987685e-05,1.0779222641121591e-05,1.0179675173922371,1.0181033172813838,1.018562294748244
2022-07-20 23:50:00,1.01792,1.01838,1.01792,1.0183,282,1.01822,1.01837,-0.0001500000000000945,-2.3405067067328034e-05,-2.73474317667597e-05,3.942364699431666e-06,1.0180279687754668,1.0181110303291727,1.0185571007928331
2022-07-20 23:55:00,1.0183,1.01832,1.01806,1.0181,162,1.01802,1.01818,-0.00016000000000016001,-1.9483422375232706e-05,-1.87406296597315e-05,-7.427927155012079e-07,1.0180410653617455,1.0181105977672444,1.018548049291985
